Product_ID,Sale_Date,Sales_Rep,Region,Amount,Sold,Product_Category,Unit_Cost,Price,Type,Discount,Payment_Method,Sales_Channel
1015,2024-05-30,Rami d,West,5702.0,35,Clothing,3729.25,5116.79,New,0.13,Cash,Online
1089,2024-05-31,Bob,East,6064.41,51,Food,2476.59,501.1,New,0.22,Cash,Online
1089,2024-06-01,Charlie,West,4971.01,84,Food,518.47,3089.35,Returning,0.21,Credit Card,Retail
1047,2024-06-02,Dani d,South,6451.8,37,Clothing,4865.06,3311.13,New,0.25,Bank Transfer,Online
1084,2024-06-03,Bob,North,9268.61,81,Clothing,2638.25,3642.1,Returning,0.08,Credit Card,Online
1038,2024-06-04,Dani d,East,4260.41,95,Food,3109.51,1517.81,Returning,0.19,Bank Transfer,Retail
1099,2024-06-05,Rami d,West,7531.45,57,Food,1259.39,2100.43,Returning,0.18,Credit Card,Retail
1032,2024-06-06,Charlie,East,9050.07,8,Clothing,2469.14,4663.69,Returning,0.12,Cash,Retail
1093,2024-06-07,Dani d,West,5103.81,79,Clothing,2202.83,1192.94,Returning,0.15,Credit Card,Retail
1022,2024-06-08,Dani d,South,4991.1,95,Electronics,466.99,4573.74,New,0.1,Credit Card,Online
1009,2024-06-09,Rami d,North,6419.05,94,Food,620.19,3160.21,Returning,0.05,Bank Transfer,Retail
1068,2024-06-10,Dani d,West,6322.66,20,Food,4203.62,4227.7,Returning,0.07,Bank Transfer,Online
1099,2024-06-11,Dani d,West,8259.3,53,Electronics,1275.12,3967.8,Returning,0.04,Credit Card,Retail
1033,2024-06-12,Rami d,West,5288.35,12,Food,1055.3,1260.19,Returning,0.21,Bank Transfer,Online
1051,2024-06-13,Bob,West,9965.11,49,Furniture,2574.07,3193.15,Returning,0.2,Bank Transfer,Retail
1094,2024-06-14,Rami d,North,1535.24,17,Food,3866.86,4792.32,New,0.29,Bank Transfer,Online
1009,2024-06-15,Bob,North,1028.51,64,Electronics,403.54,2461.82,Returning,0.22,UPI,Online
1018,2024-06-16,Charlie,South,6761.78,42,Furniture,2926.36,5321.26,Returning,0.03,Bank Transfer,Retail
1057,2024-06-17,Bob,North,3685.91,94,Clothing,684.13,2569.35,New,0.27,UPI,Online
1095,2024-06-18,Bob,West,3163.44,29,Electronics,278.66,913.9,Returning,0.26,UPI,Online
1000,2024-06-19,Charlie,South,3807.09,19,Electronics,358.45,2233.48,New,0.14,Bank Transfer,Online
1068,2024-06-20,Bob,South,3304.43,11,Clothing,4187.4,5241.61,New,0.18,Credit Card,Online
1003,2024-06-21,Rami d,South,1277.11,98,Electronics,678.07,1860.51,New,0.29,Bank Transfer,Retail
1015,2024-06-22,Bob,West,9743.8,50,Food,321.24,4794.33,New,0.16,Cash,Online
1023,2024-06-23,Charlie,East,2986.71,71,Clothing,2245.71,4864.69,Returning,0.27,Credit Card,Online
1079,2024-06-24,Rami d,West,7606.27,58,Electronics,4235.57,2023.5,Returning,0.03,UPI,Retail
1001,2024-06-25,Charlie,North,7863.37,34,Clothing,1385.8,595.43,New,0.07,UPI,Retail
1091,2024-06-26,Charlie,North,9363.32,20,Clothing,2166.39,4026.38,New,0.14,Credit Card,Retail
1031,2024-06-27,Dani d,West,1274.95,50,Clothing,295.62,1816.59,Returning,0.18,Credit Card,Online
1090,2024-06-28,Dani d,West,8848.44,88,Furniture,2300.48,4338.64,New,0.25,Bank Transfer,Online
1083,2024-06-29,Charlie,South,5745.04,10,Electronics,2930.3,2518.2,New,0.3,UPI,Retail
1023,2024-06-30,Charlie,West,6692.9,32,Furniture,2897.44,2746.18,New,0.12,Cash,Online
1011,2024-07-01,Charlie,South,6800.23,52,Electronics,1728.89,4311.82,Returning,0.02,Bank Transfer,Retail
1049,2024-07-02,Dani d,North,8378.18,15,Food,1646.11,2195.64,New,0.24,Credit Card,Online
1034,2024-07-03,Dani d,South,4000.67,84,Food,622.46,2520.73,Returning,0.19,UPI,Retail
1032,2024-07-04,Bob,West,7597.46,3,Food,1897.31,2162.62,Returning,0.07,Credit Card,Online
1032,2024-07-05,Bob,North,5757.2,37,Electronics,587.52,2115.27,Returning,0.15,Credit Card,Retail
1060,2024-07-06,Charlie,East,8140.55,40,Clothing,3856.32,2963.81,New,0.23,Credit Card,Online
1050,2024-07-07,Rami d,South,9914.91,72,Clothing,4834.74,4477.08,New,0.23,Bank Transfer,Retail
1042,2024-07-08,Rami d,North,2805.86,40,Furniture,4853.36,2085.46,Returning,0.15,Cash,Online
1011,2024-07-09,Dani d,South,9951.84,56,Furniture,4338.85,2954.76,Returning,0.1,Cash,Online
1066,2024-07-10,Dani d,North,1808.31,23,Food,3043.88,3738.39,Returning,0.29,UPI,Online
1064,2024-07-11,Dani d,North,1020.86,11,Furniture,3534.24,1591.5,New,0.2,Credit Card,Retail
1032,2024-07-12,Charlie,South,1397.46,64,Electronics,1497.51,1634.75,New,0.13,Cash,Online
1039,2024-07-13,Rami d,East,4076.04,8,Electronics,3190.78,5143.76,Returning,0.09,Credit Card,Online
1073,2024-07-14,Bob,North,6696.16,93,Furniture,2332.68,4020.91,Returning,0.22,UPI,Online
1042,2024-07-15,Charlie,North,1621.27,94,Furniture,2461.88,3237.95,New,0.08,Credit Card,Retail
1043,2024-07-16,Bob,North,1050.99,56,Furniture,3813.11,3615.3,Returning,0.06,Cash,Online
1028,2024-07-17,Bob,East,9433.82,60,Furniture,1481.4,306.75,New,0.16,Credit Card,Retail
1012,2024-07-18,Charlie,East,8397.34,10,Food,1658.39,3456.85,New,0.09,Cash,Online
1011,2024-07-19,Bob,West,8282.65,39,Food,4630.74,2875.87,Returning,0.19,UPI,Retail
1094,2024-07-20,Rami d,South,8959.82,28,Furniture,375.5,3069.76,Returning,0.04,Credit Card,Retail
1045,2024-07-21,Bob,East,7300.31,49,Electronics,2479.61,2072.92,New,0.2,Cash,Online
1001,2024-07-22,Rami d,South,1939.64,36,Food,4572.72,585.89,New,0.09,UPI,Retail
1034,2024-07-23,Rami d,West,4591.9,13,Electronics,3090.78,1184.36,New,0.01,Credit Card,Retail
1086,2024-07-24,Rami d,South,7508.35,96,Clothing,2777.39,5236.48,New,0.05,UPI,Online
1080,2024-07-25,Dani d,East,3523.01,36,Electronics,1323.75,2336.54,New,0.28,Cash,Retail
1089,2024-07-26,Bob,South,7186.66,26,Furniture,1782.05,2646.75,Returning,0.26,Credit Card,Retail
1007,2024-07-27,Charlie,East,1220.49,86,Clothing,4275.04,432.0,New,0.08,Credit Card,Retail
1092,2024-07-28,Charlie,South,3755.24,4,Food,2840.17,350.98,New,0.24,Credit Card,Retail
1025,2024-07-29,Bob,East,5942.17,95,Food,2622.24,3986.92,New,0.19,UPI,Online
1073,2024-07-30,Dani d,East,6688.81,82,Clothing,587.94,3028.81,Returning,0.29,UPI,Retail
1089,2024-07-31,Dani d,South,6193.37,64,Electronics,178.54,2871.58,Returning,0.12,Cash,Retail
1033,2024-08-01,Rami d,West,7279.81,38,Food,4822.06,1450.72,New,0.21,Bank Transfer,Online
1006,2024-08-02,Bob,North,1054.8,88,Furniture,1947.23,4134.42,New,0.03,Credit Card,Online
1067,2024-08-03,Bob,West,1908.47,87,Clothing,3055.74,1050.07,Returning,0.12,Credit Card,Retail
1057,2024-08-04,Charlie,South,8820.5,22,Furniture,490.6,1166.15,Returning,0.29,Cash,Online
1074,2024-08-05,Bob,West,7135.74,2,Clothing,3447.26,2614.81,Returning,0.17,Credit Card,Online
1028,2024-08-06,Dani d,East,2016.38,31,Food,4669.58,1681.6,Returning,0.09,UPI,Online
1035,2024-08-07,Bob,North,8578.67,11,Electronics,2920.76,1473.93,New,0.04,UPI,Online
1088,2024-08-08,Charlie,South,3180.08,92,Clothing,717.97,3602.02,Returning,0.21,Credit Card,Online
1020,2024-08-09,Rami d,South,5304.34,46,Clothing,2950.44,3632.7,New,0.2,Credit Card,Online
1035,2024-08-10,Charlie,South,2306.77,96,Furniture,3855.1,4561.17,New,0.12,UPI,Online
1009,2024-08-11,Charlie,North,7390.99,62,Food,2091.44,2384.74,Returning,0.29,Credit Card,Online
1072,2024-08-12,Rami d,East,7001.69,69,Furniture,4411.2,541.01,Returning,0.02,UPI,Online
1023,2024-08-13,Charlie,South,2900.01,64,Food,3278.55,1614.12,Returning,0.1,Bank Transfer,Retail
1063,2024-08-14,Charlie,West,8770.61,10,Furniture,4506.32,5393.03,Returning,0.28,Bank Transfer,Retail
1098,2024-08-15,Bob,South,4611.75,40,Clothing,3155.18,3339.98,New,0.1,Credit Card,Retail
1048,2024-08-16,Bob,South,3632.64,24,Furniture,743.31,3947.09,New,0.08,Credit Card,Retail
1098,2024-08-17,Rami d,South,2370.97,99,Electronics,1617.49,189.36,New,0.16,Credit Card,Retail
1035,2024-08-18,Bob,South,3395.51,44,Food,1088.8,2922.4,Returning,0.25,UPI,Online
1081,2024-08-19,Bob,East,1198.24,60,Food,4553.25,350.78,New,0.04,Bank Transfer,Online
1095,2024-08-20,Charlie,West,6249.32,62,Clothing,3825.96,3195.38,Returning,0.28,Bank Transfer,Retail
1023,2024-08-21,Dani d,East,8580.08,87,Food,3414.35,5076.12,New,0.24,Cash,Retail
1022,2024-08-22,Bob,West,5940.82,17,Electronics,1574.73,5331.04,Returning,0.06,Cash,Online
1061,2024-08-23,Dani d,South,2973.47,65,Furniture,1001.82,3041.96,New,0.22,Credit Card,Retail
1095,2024-08-24,Bob,North,1303.02,95,Clothing,3806.61,2601.4,New,0.12,UPI,Online
1036,2024-08-25,Bob,East,2931.65,95,Electronics,2423.37,5205.84,Returning,0.13,Credit Card,Retail
1011,2024-08-26,Rami d,North,4745.09,57,Food,1206.37,3753.81,New,0.24,Bank Transfer,Online
1054,2024-08-27,Rami d,East,7836.5,55,Food,3121.45,497.21,New,0.29,Credit Card,Retail
1012,2024-08-28,Rami d,South,2690.59,53,Electronics,297.64,2641.63,Returning,0.05,Credit Card,Online
1022,2024-08-29,Dani d,East,7478.12,56,Furniture,1698.23,1435.31,Returning,0.13,Bank Transfer,Retail
1088,2024-08-30,Charlie,South,8802.4,98,Furniture,2395.93,2663.45,Returning,0.15,Bank Transfer,Retail
1098,2024-08-31,Bob,East,5085.52,9,Clothing,825.0,2586.74,Returning,0.12,Bank Transfer,Online
1029,2024-09-01,Bob,South,8392.89,22,Food,4924.81,3264.47,Returning,0.12,Bank Transfer,Online
1016,2024-09-02,Bob,South,5991.92,13,Electronics,1124.58,2058.72,New,0.03,Cash,Retail
1061,2024-09-03,Dani d,West,6733.82,89,Furniture,738.73,1028.85,Returning,0.21,UPI,Retail
1083,2024-09-04,Rami d,South,5736.51,48,Clothing,1097.32,2844.9,New,0.14,UPI,Online
1088,2024-09-05,Charlie,West,5168.55,18,Food,3868.4,4591.59,New,0.07,Bank Transfer,Online
1085,2024-09-06,Dani d,South,3111.88,76,Food,2184.98,3702.47,Returning,0.25,UPI,Online
1012,2024-09-07,Rami d,North,3728.75,40,Clothing,2870.54,1960.27,New,0.24,UPI,Retail
1058,2024-09-08,Dani d,South,3609.73,17,Clothing,202.94,5155.05,New,0.15,UPI,Retail
1018,2024-09-09,Charlie,North,6069.6,15,Furniture,268.71,5030.31,Returning,0.1,UPI,Online
1048,2024-09-10,Rami d,North,2079.58,15,Electronics,2284.55,1270.01,New,0.2,Bank Transfer,Retail
1099,2024-09-11,Dani d,South,9251.13,79,Food,4101.61,360.88,Returning,0.09,Credit Card,Retail
1011,2024-09-12,Charlie,North,7485.9,63,Electronics,4437.67,4116.0,Returning,0.08,Credit Card,Online
1060,2024-09-13,Bob,West,4613.01,39,Food,524.86,4577.71,Returning,0.22,Credit Card,Retail
1018,2024-09-14,Charlie,East,2427.62,13,Food,2737.98,5328.08,New,0.02,Cash,Online
1075,2024-09-15,Bob,South,8937.93,81,Electronics,4574.83,4910.62,New,0.04,UPI,Online
1008,2024-09-16,Dani d,North,8414.0,32,Clothing,2001.07,3362.86,New,0.01,Bank Transfer,Retail
1070,2024-09-17,Rami d,South,7495.49,9,Furniture,4164.87,2985.78,New,0.05,Bank Transfer,Retail
1027,2024-09-18,Rami d,West,3443.92,40,Food,755.11,298.95,Returning,0.03,Cash,Online
1077,2024-09-19,Dani d,South,4622.02,20,Clothing,4683.43,1469.61,New,0.3,Bank Transfer,Online
1094,2024-09-20,Rami d,South,1924.73,90,Food,3781.97,2608.94,Returning,0.09,Credit Card,Online
1051,2024-09-21,Rami d,North,2701.36,91,Furniture,4712.54,3512.5,New,0.05,Cash,Retail
1082,2024-09-22,Bob,West,8047.15,85,Food,3415.42,3131.3,New,0.08,Bank Transfer,Online
1015,2024-09-23,Dani d,East,7435.35,82,Furniture,1880.68,4123.1,New,0.28,Cash,Online
1068,2024-09-24,Charlie,East,6341.37,77,Furniture,4697.09,1646.75,New,0.16,Cash,Online
1098,2024-09-25,Bob,North,9061.54,80,Food,1450.28,3172.5,New,0.12,Bank Transfer,Online
1011,2024-09-26,Dani d,South,6249.4,73,Food,1727.65,621.56,Returning,0.26,Credit Card,Retail
1024,2024-09-27,Bob,North,5202.71,63,Furniture,3533.96,2363.11,New,0.12,Bank Transfer,Retail
1051,2024-09-28,Charlie,North,4063.34,76,Clothing,3850.05,4163.36,New,0.11,UPI,Online
1084,2024-09-29,Charlie,North,9464.04,44,Electronics,4654.08,3859.69,New,0.07,UPI,Retail
1099,2024-09-30,Dani d,South,1744.44,38,Furniture,1103.53,5449.94,New,0.12,Bank Transfer,Retail
1052,2024-10-01,Charlie,West,9377.99,83,Food,4010.19,1636.72,Returning,0.1,Credit Card,Retail
1022,2024-10-02,Bob,North,8440.43,60,Food,3718.88,2815.31,New,0.21,UPI,Online
1015,2024-10-03,Charlie,South,2169.37,71,Clothing,412.59,1912.99,Returning,0.09,UPI,Retail
1056,2024-10-04,Bob,West,6084.86,99,Electronics,1997.39,2507.23,New,0.18,Bank Transfer,Retail
1038,2024-10-05,Bob,North,8798.93,48,Furniture,1485.55,4734.68,Returning,0.03,Bank Transfer,Online
1052,2024-10-06,Charlie,East,6146.28,18,Furniture,1592.0,3810.52,Returning,0.07,Bank Transfer,Online
1041,2024-10-07,Dani d,West,9164.8,16,Electronics,4916.44,4871.06,Returning,0.13,Cash,Retail
1057,2024-10-08,Rami d,North,9486.85,55,Furniture,3249.61,1238.78,Returning,0.28,Cash,Retail
1038,2024-10-09,Charlie,West,4801.46,39,Electronics,3616.61,4822.48,Returning,0.12,Cash,Online
1013,2024-10-10,Bob,West,4395.82,68,Food,4885.43,469.73,New,0.2,Bank Transfer,Online
1094,2024-10-11,Bob,West,9426.89,59,Electronics,1948.29,4904.01,Returning,0.08,Credit Card,Online
1004,2024-10-12,Charlie,West,7076.26,89,Furniture,4029.02,1910.54,New,0.05,UPI,Online
1034,2024-10-13,Dani d,West,2044.2,96,Electronics,2229.2,1833.04,Returning,0.03,Cash,Retail
1086,2024-10-14,Dani d,West,1380.63,62,Clothing,4360.71,2889.67,Returning,0.1,Credit Card,Online
1092,2024-10-15,Bob,North,6081.66,13,Food,985.22,5182.69,New,0.06,Bank Transfer,Retail
1074,2024-10-16,Bob,East,9371.54,81,Food,4743.66,405.63,Returning,0.06,Cash,Retail
1017,2024-10-17,Dani d,South,8598.24,6,Electronics,1171.98,2034.44,Returning,0.23,Bank Transfer,Retail
1075,2024-10-18,Rami d,West,7082.63,83,Furniture,1698.48,4732.66,Returning,0.01,Credit Card,Online
1008,2024-10-19,Charlie,South,2252.04,77,Clothing,3805.34,2268.89,Returning,0.17,Cash,Online
1073,2024-10-20,Bob,North,3288.08,60,Food,2029.4,1215.49,New,0.12,Cash,Retail
1057,2024-10-21,Bob,West,8879.6,90,Food,3080.24,2422.65,Returning,0.16,Cash,Retail
1016,2024-10-22,Dani d,East,2645.27,14,Furniture,2278.41,2212.71,Returning,0.17,Cash,Retail
1006,2024-10-23,Charlie,South,3505.95,95,Furniture,3737.61,5047.48,New,0.1,Credit Card,Retail
1045,2024-10-24,Dani d,West,2166.41,54,Clothing,1218.82,4226.35,New,0.1,Cash,Retail
1012,2024-10-25,Charlie,North,7084.97,4,Electronics,386.44,2852.37,Returning,0.22,UPI,Online
1039,2024-10-26,Charlie,East,9495.84,39,Furniture,1569.65,5437.78,Returning,0.26,UPI,Online
1041,2024-10-27,Charlie,South,3420.71,72,Electronics,2424.11,2639.23,New,0.07,Bank Transfer,Online
1008,2024-10-28,Bob,South,5278.66,25,Clothing,923.3,461.57,Returning,0.04,Cash,Retail
1049,2024-10-29,Rami d,West,6709.06,77,Electronics,1838.51,1553.17,New,0.27,UPI,Retail
1026,2024-10-30,Dani d,East,9995.2,32,Food,2059.92,2482.98,Returning,0.11,UPI,Online
1065,2024-10-31,Rami d,East,1943.27,59,Electronics,381.22,989.43,New,0.17,UPI,Online
1004,2024-11-01,Dani d,East,5487.14,63,Clothing,2958.21,5219.47,New,0.11,Credit Card,Retail
1028,2024-11-02,Charlie,East,4466.08,38,Clothing,4433.28,4252.64,New,0.05,Cash,Online
1036,2024-11-03,Bob,North,8792.38,92,Clothing,843.54,1585.34,Returning,0.18,Credit Card,Online
1037,2024-11-04,Rami d,East,5283.71,53,Electronics,3029.26,3310.8,Returning,0.16,Credit Card,Online
1082,2024-11-05,Bob,South,1998.8,94,Food,3357.22,4009.75,Returning,0.07,UPI,Retail
1007,2024-11-06,Dani d,South,6709.82,67,Furniture,2154.74,5185.84,Returning,0.14,UPI,Retail
1064,2024-11-07,Bob,North,7937.03,28,Food,3535.38,4866.75,New,0.24,Bank Transfer,Online
1085,2024-11-08,Bob,South,1025.93,3,Electronics,2112.58,2906.28,New,0.18,Cash,Retail
1016,2024-11-09,Rami d,South,8730.61,98,Electronics,2572.72,4294.39,New,0.04,Cash,Online
1070,2024-11-10,Charlie,East,2674.21,80,Furniture,136.03,3157.47,Returning,0.17,UPI,Online
1088,2024-11-11,Bob,South,5968.62,22,Electronics,3489.43,3106.97,Returning,0.21,UPI,Retail
1044,2024-11-12,Charlie,North,4742.18,96,Clothing,3340.58,763.87,Returning,0.24,Cash,Retail
1003,2024-11-13,Dani d,East,7476.88,38,Clothing,288.16,824.84,New,0.19,Bank Transfer,Retail
1035,2024-11-14,Bob,West,4340.45,72,Clothing,1904.43,2983.0,Returning,0.05,UPI,Online
1069,2024-11-15,Rami d,East,8827.87,72,Clothing,4897.26,1588.41,Returning,0.22,Bank Transfer,Online
1030,2024-11-16,Dani d,North,7574.47,62,Clothing,2161.61,262.55,New,0.21,Credit Card,Online
1018,2024-11-17,Dani d,East,6829.42,57,Electronics,2559.53,4017.19,New,0.02,UPI,Retail
1060,2024-11-18,Rami d,East,8166.17,6,Furniture,4558.66,323.8,Returning,0.13,Credit Card,Online
1053,2024-11-19,Bob,North,7786.21,78,Furniture,3614.58,3334.73,New,0.11,UPI,Online
1038,2024-11-20,Bob,East,1323.45,32,Clothing,2952.14,3034.69,Returning,0.2,Credit Card,Online
1090,2024-11-21,Dani d,North,4552.61,99,Electronics,4009.24,5333.16,New,0.07,UPI,Online
1073,2024-11-22,Bob,North,9377.27,10,Food,4335.39,2740.54,New,0.18,Bank Transfer,Retail
1089,2024-11-23,Charlie,West,2131.52,3,Food,2338.75,490.27,New,0.27,Bank Transfer,Retail
1018,2024-11-24,Rami d,South,7633.87,59,Electronics,2428.03,3101.53,Returning,0.24,Bank Transfer,Retail
1038,2024-11-25,Charlie,South,9771.33,76,Clothing,1991.65,4649.86,Returning,0.28,Credit Card,Online
1066,2024-11-26,Bob,East,1469.79,49,Furniture,4836.86,5483.14,Returning,0.29,Bank Transfer,Online
1044,2024-11-27,Dani d,East,7139.74,59,Electronics,3516.11,2452.34,New,0.01,Credit Card,Online
1012,2024-11-28,Rami d,West,5213.39,31,Food,507.79,1863.6,New,0.19,UPI,Retail
1091,2024-11-29,Bob,West,6212.58,93,Food,4328.5,5000.6,New,0.13,Credit Card,Retail
1057,2024-11-30,Bob,West,1768.07,69,Food,2454.74,1173.15,New,0.26,UPI,Retail
1019,2024-12-01,Dani d,North,1387.06,62,Clothing,436.89,3442.54,Returning,0.08,Cash,Retail
1091,2024-12-02,Dani d,West,7001.8,52,Food,2793.61,2320.57,Returning,0.29,Cash,Retail
1071,2024-12-03,Charlie,West,8409.78,89,Electronics,2144.1,369.79,Returning,0.19,Cash,Online
1060,2024-12-04,Rami d,East,8038.14,41,Electronics,4400.97,2007.99,New,0.24,Credit Card,Retail
1038,2024-12-05,Rami d,West,5894.25,31,Food,1099.57,1568.97,New,0.03,Cash,Retail
1000,2024-12-06,Dani d,North,1898.8,85,Electronics,4149.68,3820.59,Returning,0.06,Cash,Retail
1002,2024-12-07,Charlie,North,7192.4,84,Food,2832.67,5226.03,New,0.23,Cash,Online
1076,2024-12-08,Rami d,East,3177.0,22,Food,367.59,1584.05,Returning,0.02,UPI,Retail
1091,2024-12-09,Dani d,West,9199.62,4,Furniture,4862.04,4491.34,New,0.25,Bank Transfer,Retail
1061,2024-12-10,Bob,West,8544.39,13,Clothing,2611.81,446.18,New,0.01,Credit Card,Retail
1062,2024-12-11,Rami d,North,7384.45,45,Clothing,1525.3,3028.95,Returning,0.2,Cash,Online
1024,2024-12-12,Charlie,West,9539.61,42,Furniture,2400.09,527.44,Returning,0.12,UPI,Online
1055,2024-12-13,Charlie,West,1282.8,49,Furniture,4303.5,5147.08,New,0.19,Bank Transfer,Retail
1032,2024-12-14,Charlie,West,7625.8,20,Clothing,1594.03,4249.98,Returning,0.21,Bank Transfer,Retail
1037,2024-12-15,Bob,South,3972.19,77,Food,1044.11,3670.03,Returning,0.11,Bank Transfer,Retail
1005,2024-12-16,Rami d,East,9154.59,81,Food,732.45,4557.85,New,0.04,UPI,Retail
1057,2024-12-17,Rami d,South,3400.08,54,Clothing,1559.51,3614.23,New,0.03,Cash,Online
1043,2024-12-18,Bob,East,7523.71,36,Food,3922.24,5333.85,New,0.18,Bank Transfer,Retail
1044,2024-12-19,Rami d,North,8898.82,97,Furniture,2410.97,3969.68,Returning,0.16,UPI,Online
1031,2024-12-20,Bob,West,1374.91,1,Food,1214.66,5096.92,New,0.23,UPI,Retail
1044,2024-12-21,Bob,East,4578.83,15,Food,914.31,2916.66,New,0.16,Credit Card,Online
1060,2024-12-22,Bob,South,7860.78,77,Electronics,1730.37,776.29,New,0.13,UPI,Online
1046,2024-12-23,Charlie,West,5094.27,17,Electronics,4705.63,2975.75,New,0.13,Bank Transfer,Retail
1020,2024-12-24,Rami d,North,3405.27,24,Electronics,1780.83,828.77,New,0.02,Bank Transfer,Online
1079,2024-12-25,Bob,East,2978.25,58,Food,4941.81,3319.84,Returning,0.11,UPI,Retail
1084,2024-12-26,Rami d,East,2183.66,72,Clothing,2477.63,2731.34,New,0.29,Bank Transfer,Online
1074,2024-12-27,Charlie,East,8714.17,91,Furniture,977.9,3480.78,New,0.26,UPI,Online
1035,2024-12-28,Bob,West,6178.2,23,Food,4466.59,203.75,Returning,0.11,Bank Transfer,Retail
1098,2024-12-29,Dani d,South,1687.46,46,Clothing,2355.74,1192.4,New,0.18,Credit Card,Retail
1018,2024-12-30,Charlie,South,4443.22,72,Food,3577.39,2778.62,New,0.26,Cash,Online
1019,2024-12-31,Dani d,East,4309.6,8,Furniture,4920.19,5235.19,Returning,0.14,Credit Card,Online
1056,2025-01-01,Rami d,North,2635.65,59,Food,345.86,2202.31,New,0.02,Credit Card,Retail
1017,2025-01-02,Rami d,North,4919.57,90,Furniture,573.8,2420.39,Returning,0.03,Cash,Retail
1046,2025-01-03,Charlie,South,3988.89,59,Food,3630.24,3973.62,New,0.16,Bank Transfer,Retail
1048,2025-01-04,Rami d,North,4076.23,13,Furniture,1480.94,3380.29,Returning,0.29,Cash,Online
1013,2025-01-05,Dani d,South,7651.24,39,Food,1003.08,1749.25,Returning,0.21,UPI,Retail
1014,2025-01-06,Bob,East,3009.37,28,Furniture,292.87,2347.87,New,0.03,Cash,Retail
1030,2025-01-07,Bob,South,6776.74,89,Electronics,207.05,1314.69,Returning,0.06,Credit Card,Online
1000,2025-01-08,Bob,South,6135.85,61,Food,3894.98,5318.21,Returning,0.23,Cash,Retail
1053,2025-01-09,Charlie,East,6112.83,16,Food,758.72,848.89,New,0.25,Bank Transfer,Retail
1002,2025-01-10,Rami d,North,6967.07,2,Clothing,2391.83,2139.33,New,0.19,Credit Card,Retail
1015,2025-01-11,Dani d,South,5935.44,82,Clothing,3068.89,288.24,Returning,0.2,UPI,Retail
1086,2025-01-12,Rami d,South,8913.3,17,Furniture,2198.92,1336.52,New,0.02,Bank Transfer,Online
1056,2025-01-13,Rami d,East,7080.22,30,Food,232.82,4325.52,Returning,0.25,Credit Card,Retail
1074,2025-01-14,Rami d,North,5922.67,13,Furniture,3939.16,1226.29,Returning,0.24,UPI,Retail
1011,2025-01-15,Bob,South,8467.87,96,Electronics,151.51,578.34,New,0.09,Bank Transfer,Retail
1073,2025-01-16,Dani d,East,6455.32,93,Clothing,3833.26,2688.32,New,0.22,UPI,Retail
1095,2025-01-17,Dani d,South,3620.3,94,Furniture,4477.19,203.34,Returning,0.07,Cash,Retail
1015,2025-01-18,Rami d,West,2863.85,82,Furniture,2220.92,603.5,New,0.02,Cash,Retail
1071,2025-01-19,Bob,East,2370.95,13,Clothing,2724.16,4470.8,New,0.07,UPI,Online
1075,2025-01-20,Bob,North,9095.1,43,Food,2437.22,4277.38,Returning,0.06,Cash,Online
1023,2025-01-21,Dani d,North,7391.22,85,Furniture,2007.12,5045.99,Returning,0.11,UPI,Online
1027,2025-01-22,Bob,North,9436.41,94,Clothing,4448.38,4721.66,Returning,0.13,Bank Transfer,Retail
1007,2025-01-23,Bob,North,6429.63,21,Food,4480.27,3804.99,Returning,0.16,Credit Card,Retail
1091,2025-01-24,Bob,South,5260.61,55,Electronics,1745.5,429.98,Returning,0.15,UPI,Retail
1035,2025-01-25,Charlie,South,1537.45,81,Clothing,3113.84,4338.24,Returning,0.09,Credit Card,Online
1089,2025-01-26,Rami d,North,7044.78,40,Furniture,4641.85,4673.48,New,0.02,Credit Card,Retail
1007,2025-01-27,Dani d,North,6239.88,83,Electronics,4814.09,4425.09,Returning,0.19,UPI,Online
1057,2025-01-28,Dani d,North,9911.88,15,Food,2593.9,2870.36,New,0.12,Cash,Retail
1059,2025-01-29,Charlie,South,3152.43,73,Food,2318.84,1396.02,New,0.1,Bank Transfer,Retail
1049,2025-01-30,Rami d,North,5776.64,52,Clothing,1465.6,4672.52,Returning,0.26,Credit Card,Online
1027,2025-01-31,Dani d,North,6858.62,74,Clothing,4798.47,4040.32,New,0.23,Bank Transfer,Online
1091,2025-02-01,Bob,West,6801.32,95,Clothing,799.79,5397.07,Returning,0.26,Credit Card,Online
1040,2025-02-02,Dani d,West,6051.64,53,Food,2941.16,982.96,New,0.15,UPI,Online
1099,2025-02-03,Bob,North,7992.35,87,Electronics,1484.5,1357.31,Returning,0.05,Cash,Online
1063,2025-02-04,Charlie,East,2844.83,52,Food,1467.14,1283.12,Returning,0.21,Bank Transfer,Online
1026,2025-02-05,Bob,North,7530.64,30,Furniture,2084.35,4390.09,Returning,0.07,Credit Card,Retail
1062,2025-02-06,Dani d,West,6577.61,33,Food,4994.09,1149.95,Returning,0.14,UPI,Online
1016,2025-02-07,Dani d,East,9064.68,57,Furniture,369.33,506.63,New,0.03,UPI,Retail
1072,2025-02-08,Dani d,East,8624.75,52,Electronics,2934.85,5492.3,New,0.25,Credit Card,Retail
1032,2025-02-09,Charlie,North,3836.32,9,Clothing,504.6,282.77,New,0.05,Credit Card,Retail
1083,2025-02-10,Charlie,West,3486.14,54,Clothing,857.15,4618.56,New,0.27,Credit Card,Retail
1076,2025-02-11,Rami d,West,9834.88,1,Food,2253.86,2104.71,New,0.26,Cash,Retail
